book_id,stage,edition,grade,volume,coverage,title,pdf_bytes,md5,action,local_pdf,page_url
033a4870-04a1-44ae-9046-653019cef3fb,初中（五•四学制）,教科外研社版,7,上册,missing,（根据2022年版课程标准修订）义务教育教科书·英语（五四学制）七年级上册,197977320,c05c6088d13d76034a4e00e569eda56c,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=033a4870-04a1-44ae-9046-653019cef3fb
90a6f7fb-4a70-4fb1-ac4b-5528ad4c5607,初中（五•四学制）,教科外研社版,7,下册,missing,（根据2022年版课程标准修订）义务教育教科书·英语（五四学制）七年级下册,79448759,3546210b8dda72398cc8632bd85e6efb,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=90a6f7fb-4a70-4fb1-ac4b-5528ad4c5607
3854d824-3435-949e-23ca-aeabfd124a26,初中（五•四学制）,教科外研社版,6,上册,missing,（根据2022年版课程标准修订）义务教育教科书·英语（五四学制）六年级上册,96898164,e9dcd0eb04412c95a1539fdc200a1e2d,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=3854d824-3435-949e-23ca-aeabfd124a26
58bb2298-740a-d9b2-20b1-439bf7afc7c8,初中（五•四学制）,教科外研社版,6,上册,missing,（根据2022年版课程标准修订）义务教育教科书·英语（五四学制）六年级上册,98268829,f3d971113934b172ebd863b89c5a4486,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=58bb2298-740a-d9b2-20b1-439bf7afc7c8
befa8908-a56e-4e2e-9fc7-7e69e6f50ea3,初中（五•四学制）,教科外研社版,6,下册,missing,（根据2022年版课程标准修订）义务教育教科书·英语（五四学制）六年级下册,93092775,d9b6712eb6c38d67c93f7ec97e210115,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=befa8908-a56e-4e2e-9fc7-7e69e6f50ea3
ed902c9b-1f3a-9106-f610-a2a16e2cd73f,初中（五•四学制）,教科外研社版,9,全一册,missing,（根据2022年版课程标准修订）义务教育教科书•英语（五四学制）九年级全一册,208085449,1bd0cb34de151492f07030acc781b94d,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ed902c9b-1f3a-9106-f610-a2a16e2cd73f
1bdbefe3-2fdb-68fe-fc4f-88bd8522733c,初中（五•四学制）,教科外研社版,8,上册,missing,（根据2022年版课程标准修订）义务教育教科书•英语（五四学制）八年级上册,498386909,ef17534f6b8060da074051812684f219,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=1bdbefe3-2fdb-68fe-fc4f-88bd8522733c
6710272b-c226-4cbd-8e50-d9bb1a343961,初中（五•四学制）,教科版,9,下册,missing,义务教育教科书（五•四学制）·英语九年级下册,87445218,-2be41cb66033332bbb58370608282372,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=6710272b-c226-4cbd-8e50-d9bb1a343961
a5cd58b0-f965-44fa-8858-eacd8f15fe23,初中（五•四学制）,教科版,8,下册,missing,义务教育教科书（五•四学制）·英语八年级下册,82249746,-5e32158fbdbf7085b5d7c32d5adee847,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=a5cd58b0-f965-44fa-8858-eacd8f15fe23
05ca4b0d-230a-42de-974a-0f33464b8301,初中（五•四学制）,教科版,7,上册,missing,（根据2022年版课程标准修订）义务教育教科书·英语（五四学制）七年级上册,197977320,9a0ac0f027e32af4a2628136f25eda4a-4,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=05ca4b0d-230a-42de-974a-0f33464b8301
8a8de067-2f77-4e91-98e3-318239db470e,初中（五•四学制）,教科版,7,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语七年级下册,79448759,3546210b8dda72398cc8632bd85e6efb,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8a8de067-2f77-4e91-98e3-318239db470e
31416fa3-c274-7511-934c-713ff79bb4c3,初中（五•四学制）,教科版,9,全一册,missing,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语九年级全一册,345056608,c865f58393ffc0836985e6bbb0c59587-42,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=31416fa3-c274-7511-934c-713ff79bb4c3
9bfa9181-ca0d-4fa2-b185-e8951a5f05cf,初中（五•四学制）,教科版,8,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语八年级上册,493976462,782c1e84014f5729c1b8d2160b7f6447,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=9bfa9181-ca0d-4fa2-b185-e8951a5f05cf
3baf3343-a329-4a75-bace-cf012ff6d13e,初中（五•四学制）,教科版,6,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语六年级下册,103324589,03437a04e55ecdadec7b3511f2a4cb61,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=3baf3343-a329-4a75-bace-cf012ff6d13e
99cfbf74-fae2-cbd7-a2fb-5939f99646d5,初中（五•四学制）,教科版,6,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语六年级下册,104427228,887a3d9fc5bca06a06e89e23535043ef,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=99cfbf74-fae2-cbd7-a2fb-5939f99646d5
3ccf9708-fbd0-48a0-931f-4f7cadacd504,初中（五•四学制）,教科版,6,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五•四学制）•英语六年级上册,228174141,88dabb93b6301b94a6500a50ae1a37e1,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=3ccf9708-fbd0-48a0-931f-4f7cadacd504
4a7492f6-ef07-50bf-edaf-5bc2625e8b8d,初中（五•四学制）,沪教版,7,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 七年级 上册,24357262,31f4c49c541a199d24b3be478ce1b8fc,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=4a7492f6-ef07-50bf-edaf-5bc2625e8b8d
91490de6-2a1d-308e-2950-e485446c69ef,初中（五•四学制）,沪教版,7,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 七年级 上册,29568443,2229c0098b447bbfe5293e4f3b010650,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=91490de6-2a1d-308e-2950-e485446c69ef
9dafb61c-5293-2faf-f0a1-59e20b43eaed,初中（五•四学制）,沪教版,7,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 七年级 上册,25900016,91ebc8f930723acf1cd9d71d8c839a47-4,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=9dafb61c-5293-2faf-f0a1-59e20b43eaed
13b0253e-5825-943b-007c-3110422ee884,初中（五•四学制）,沪教版,7,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 七年级 下册,19733061,484d589ba08e4ebce740ac823db6303a,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=13b0253e-5825-943b-007c-3110422ee884
1dcc5207-c993-09a4-09a8-079686747f38,初中（五•四学制）,沪教版,9,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 九年级上册,33186204,411ecf1fb50bcd388461deb8af32fe5a-4,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=1dcc5207-c993-09a4-09a8-079686747f38
fd2e54fb-f77b-3bce-c81a-0ff76d9debe7,初中（五•四学制）,沪教版,8,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 八年级 上册,41842300,32941e4acb1d6a58e858ec3af6f36cce,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=fd2e54fb-f77b-3bce-c81a-0ff76d9debe7
dbfcba4a-fe4e-1693-0c18-cabaccfe81cb,初中（五•四学制）,沪教版,8,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 八年级上册,41399175,d3d25b4aed0cd4077689de232ed76752-5,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=dbfcba4a-fe4e-1693-0c18-cabaccfe81cb
060066ae-cd3b-d133-02c2-e34685671790,初中（五•四学制）,沪教版,6,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 六年级 上册,22182360,1256e628ebd97807f7ce798261431a2b-3,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=060066ae-cd3b-d133-02c2-e34685671790
30122fd0-1bb6-f966-79fe-fa47afedd842,初中（五•四学制）,沪教版,6,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 六年级 上册,20177750,3aef3f2356227a15880cb917bd8a3f59,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=30122fd0-1bb6-f966-79fe-fa47afedd842
ffaef417-5682-af96-b998-b125cb43f15e,初中（五•四学制）,沪教版,6,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 六年级 上册,16055064,a2cc662f42bb286c43728e9e89f94ff2,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ffaef417-5682-af96-b998-b125cb43f15e
935fb9e6-a448-74ad-eb25-e7022ddfc6d5,初中（五•四学制）,沪教版,6,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制） 英语 六年级 下册,12908183,cd724d2bd03c1df7f74af3794a454228,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=935fb9e6-a448-74ad-eb25-e7022ddfc6d5
5f72a1e5-6754-7c81-9759-b7f310b16263,初中（五•四学制）,沪教版,7,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制）·英语 七年级下册,20188193,d749a0b89055a885cce60074d72ea7e6,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=5f72a1e5-6754-7c81-9759-b7f310b16263
a5e66ba2-d435-9e52-1dc4-0034467293d2,初中（五•四学制）,沪教版,8,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制）·英语 八年级下册,32507734,24a8cf2d676608e8ee0d37d0ca8d6d09,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=a5e66ba2-d435-9e52-1dc4-0034467293d2
ec3945f9-9e54-f3f1-471c-45d9675fa73b,初中（五•四学制）,沪教版,6,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五·四学制）·英语 六年级下册,15636874,0207d61b13df3287c3a30fb7bdae15d2,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ec3945f9-9e54-f3f1-471c-45d9675fa73b
4e9dbc63-e230-4aea-84e4-b8a295079303,初中（五•四学制）,鲁教版,8,下册,missing,义务教育教科书（五•四学制）·英语八年级下册,219160617,7674bd6a5ef7ec1e03804a5beb8901ea,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=4e9dbc63-e230-4aea-84e4-b8a295079303
389692e9-3214-96ea-e311-d26d867677dd,初中（五•四学制）,鲁教版,6,上册,missing,（根据2022年版课程标准修订）义务教育教书（五·四学制）·英语（六年级上册）,8844228,b28f2c8329640dbebd790a9c1fa5532e,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=389692e9-3214-96ea-e311-d26d867677dd
f22855a6-876c-8865-1340-b06c17aef138,初中（五•四学制）,鲁教版,6,上册,missing,（根据2022年版课程标准修订）义务教育教书（五·四学制）·英语（六年级上册）,351396483,594fd526ce8a97268983f990f284cbfe-68,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=f22855a6-876c-8865-1340-b06c17aef138
04d6e76b-40c8-71f6-d94f-7070135e570c,初中（五•四学制）,鲁教版,7,上册,missing,（根据2022年版课程标准修订）义务教育教科书 英语 七年级上册,22373367,e2cb2a673acdd2adc480fefe1482e5f4,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=04d6e76b-40c8-71f6-d94f-7070135e570c
830ebaf5-86d4-417d-b4f0-c17e757d733d,初中（五•四学制）,鲁教版,9,全一册,missing,（根据2022年版课程标准修订）义务教育教科书 英语 九年级全一册,238984997,d900b1f23c516392a9d3b7568857b6f3,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=830ebaf5-86d4-417d-b4f0-c17e757d733d
68bbb81e-75e7-4fb4-a266-07607fc9a6a6,初中（五•四学制）,鲁教版,8,上册,missing,（根据2022年版课程标准修订）义务教育教科书 英语 八年级上册,385542707,fc49b30465e93cc3ecd1a231d4d37c9d,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=68bbb81e-75e7-4fb4-a266-07607fc9a6a6
22aeb099-00b3-d489-a905-007083a5470f,初中（五•四学制）,鲁教版,6,上册,missing,（根据2022年版课程标准修订）义务教育教科书 英语 六年级上册,119629013,6ff6cbe8428a0fa5612563835aa14d1c,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=22aeb099-00b3-d489-a905-007083a5470f
7e2320b6-ca51-9980-0eea-a53d8c364a10,初中（五•四学制）,鲁教版,6,下册,missing,（根据2022年版课程标准修订）义务教育教科书·英语 六年级 下册,128999038,3bf2692044fb17f885f888f2947b3769,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=7e2320b6-ca51-9980-0eea-a53d8c364a10
14068cd3-4615-45db-9e21-ecdd28306a3b,初中（五•四学制）,鲁教版,7,上册,missing,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语七年级上册,22555353,8da246773fb599a769bfd7ced1772920,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=14068cd3-4615-45db-9e21-ecdd28306a3b
3aa28c0b-c2df-4662-b474-055e5e2f7689,初中（五•四学制）,鲁教版,7,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语七年级下册,307667098,3d5564c57db49c5820e43cc5a5e6c2a3,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=3aa28c0b-c2df-4662-b474-055e5e2f7689
713c659a-6ee5-4dc0-a6e4-4f92ce2503b5,初中（五•四学制）,鲁教版,6,下册,missing,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语六年级下册,50295148,5f67fd092b44d14707dafbe1611834b9,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=713c659a-6ee5-4dc0-a6e4-4f92ce2503b5
85abe93c-f91e-0b0a-0afa-ebe2655e03a0,小学,人教大同版,3,上册,missing,（根据2022年版课程标准修订）义务教育教科书 英语 三年级 上册,99929416,780fc39eca3f4c9d7c6794b77bda949a,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=85abe93c-f91e-0b0a-0afa-ebe2655e03a0
f38f12ef-f856-54dc-0064-af0a6441a88b,小学,人教大同版,3,上册,missing,（根据2022年版课程标准修订）义务教育教科书 英语 三年级 上册,98361469,3029ef17fc460d145043d6bcc8b10823,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=f38f12ef-f856-54dc-0064-af0a6441a88b
0b0a036f-c24f-3187-b9e8-e65f8b408770,小学,人教大同版,3,下册,missing,（根据2022年版课程标准修订）义务教育教科书 英语 三年级 下册,85137831,fabd7e495e010747a2234c97244d5dbf,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=0b0a036f-c24f-3187-b9e8-e65f8b408770
9bd74663-47c1-e76b-6f95-d51732c8a78b,小学,人教大同版,4,上册,missing,（根据2022年版课程标准修订）义务教育教科书 英语 四年级 上册,173956188,0c7ba4c5a20c0e9808fd442598062db9-4,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=9bd74663-47c1-e76b-6f95-d51732c8a78b
4e8f8b48-72af-e009-9928-9ced0d6d97c3,小学,人教大同版,3,下册,missing,（根据2022年版课程标准修订）义务教育教科书·英语 三年级 下册,104669170,8efd37f519986656988de8561ff0d693,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=4e8f8b48-72af-e009-9928-9ced0d6d97c3
be006a8b-9219-af51-5af4-659a04a2baae,小学,人教大同版,3,上册,missing,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,99999190,944ab5541e068534c03c16ddff7dfbde,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=be006a8b-9219-af51-5af4-659a04a2baae
7ed767b2-bca4-7550-5108-72c6e8a05285,小学,人教大同版,5,上册,missing,（根据2022年版课程标准修订）义务教育教科书·英语 五年级上册,108120818,c58c8e95f56c13fd02d20fc753bc5f83-13,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=7ed767b2-bca4-7550-5108-72c6e8a05285
05e7f636-ec84-f69e-2c40-dcfdfc8f4f9f,小学,人教大同版,6,上册,missing,（根据2022年版课程标准修订）义务教育教科书·英语 六年级上册,114781931,bd5fb8f72fc42142a9e06dbae54ee493-14,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=05e7f636-ec84-f69e-2c40-dcfdfc8f4f9f
8c7c9b7f-6491-83a4-ce6e-5183fc23b379,小学,人教大同版,4,下册,missing,（根据2022年版课程标准修订）义务教育教科书·英语 四年级 下册,90801935,a3e5c2b1bd83748b6b3fb63298d0031f,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8c7c9b7f-6491-83a4-ce6e-5183fc23b379
f710ce81-57a6-8573-3c5e-af468f7da718,小学,人教大同版,4,上册,missing,（根据2022年版课程标准修订）义务教育教科书·英语 四年级上册,109645197,ee9b7aed12f5e44d73e8cc03bb50db7c-14,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=f710ce81-57a6-8573-3c5e-af468f7da718
c5180299-d288-46e2-a0df-9f04c94fd922,小学,人教版（主编：吴欣）,5,下册,candidate_unverified,义务教育教科书·英语（三年级起点）五年级下册,16558985,a75cdb75ddd06de6b1398b486c0e6cff,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=c5180299-d288-46e2-a0df-9f04c94fd922
1417c7bc-52d9-4c4d-92fd-796a92a6d275,小学,人教版（主编：吴欣）,6,下册,candidate_unverified,义务教育教科书·英语（三年级起点）六年级下册,14465826,de24cb28bd4bff79f25d5697078aafea,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=1417c7bc-52d9-4c4d-92fd-796a92a6d275
485d2118-1652-ea90-8da7-5b9eaeb71dc4,小学,人教版（主编：吴欣）,3,上册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书 英语 三年级 上册,19571002,0e63e5dfa8b55fe5412dbf4752bc49f1,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=485d2118-1652-ea90-8da7-5b9eaeb71dc4
b3c7d0d5-d148-f4c3-ed2a-ebef1e651fe6,小学,人教版（主编：吴欣）,3,上册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书 英语 （PEP）三年级 上册,22605212,bf3bde129f28cb9ef8e679da4c3881e9,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=b3c7d0d5-d148-f4c3-ed2a-ebef1e651fe6
9eb54ff2-1c7b-4441-abff-c44b714a2302,小学,人教版（主编：吴欣）,3,下册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书·英语 三年级 下册,16598098,340c9a902eff282e9b7a71cbf046468d,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=9eb54ff2-1c7b-4441-abff-c44b714a2302
18b54350-f833-4b5c-a1b9-ebbf02cf4545,小学,人教版（主编：吴欣）,4,下册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书·英语 四年级下册,17568442,77808a2714f6d720f5ed0cb56231857f,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=18b54350-f833-4b5c-a1b9-ebbf02cf4545
10b11234-3b0a-4b3e-b4b4-db3013774529,小学,人教版（主编：吴欣）,3,下册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,15974481,46b80eb49082f12050535c4cf614b7d3,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=10b11234-3b0a-4b3e-b4b4-db3013774529
02736c70-9509-438f-8e16-2902feaf5ed8,小学,人教版（主编：吴欣）,4,上册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书·英语（PEP）四年级上册,16042634,d7b00e8a9777e2690e6bdb8bd3916334,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=02736c70-9509-438f-8e16-2902feaf5ed8
dd6173ba-579a-356e-900c-cb53e152229c,小学,人教版（主编：吴欣）,3,上册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书•英语 三年级上册,20776724,c61978a16b9e009a639048fcf44c35fb,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=dd6173ba-579a-356e-900c-cb53e152229c
9f1cda77-2dc7-442b-82f1-97243f7ec39d,小学,人教版（主编：吴欣）,5,上册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书•英语 五年级上册,12910169,e0187dbe450cf242c015d9b753356943,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=9f1cda77-2dc7-442b-82f1-97243f7ec39d
9e2878bf-964d-47fb-85ba-937cf61159a5,小学,人教版（主编：吴欣）,6,上册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书•英语 六年级上册,13527377,94898706b48a6d737c9a768574db3778,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=9e2878bf-964d-47fb-85ba-937cf61159a5
be6e00c8-0068-8453-927f-646f6f753a5a,小学,人教版（主编：吴欣）,4,上册,candidate_unverified,（根据2022年版课程标准修订）义务教育教科书•英语 四年级上册,19586319,91b05cbb3dd4a5b01465b1c68f7dd7e7,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=be6e00c8-0068-8453-927f-646f6f753a5a
64ddeaff-657a-4662-808b-b9ef2707c899,小学,人教版（主编：苗兴伟）,3,上册,missing,（根据2022年版课程标准修订）义务教育教科书 英语 三年级 上册,34629115,d3cbc19c57df83eeca3d40e5ecb64c4a,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=64ddeaff-657a-4662-808b-b9ef2707c899
21dab880-b5f0-b116-1996-9a9e36e4e398,小学,人教版（主编：苗兴伟）,3,上册,missing,（根据2022年版课程标准修订）义务教育教科书 英语（精通） 三年级 上册,36401157,be09aae51ac1d1a0b7db1e7252b04266,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=21dab880-b5f0-b116-1996-9a9e36e4e398
3bf2b43c-b596-4be5-870d-6f6d811b726f,小学,人教版（主编：苗兴伟）,3,下册,missing,（根据2022年版课程标准修订）义务教育教科书·英语 三年级 下册,18915647,826a5b4f8456de8e6db220377b18260b,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=3bf2b43c-b596-4be5-870d-6f6d811b726f
ea0ee632-314b-40a2-8a58-b745cbfa7960,小学,人教版（主编：苗兴伟）,4,下册,missing,（根据2022年版课程标准修订）义务教育教科书·英语 四年级 下册,22120103,f9ac9eeb7c1b0d5a821a8ce2f0dede16,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ea0ee632-314b-40a2-8a58-b745cbfa7960
8f294c09-3fba-4ab3-8cf8-19b6c7d70775,小学,人教版（主编：苗兴伟）,3,下册,missing,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,35094409,19452a67da8c5d309083736acdc41440,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8f294c09-3fba-4ab3-8cf8-19b6c7d70775
4648aca1-ef0e-5790-c13d-66b5b4fc06b5,小学,人教版（主编：苗兴伟）,4,上册,missing,（根据2022年版课程标准修订）义务教育教科书·英语（精通）四年级上册,39072296,2f8d6e9239f501f3d5d7685517906dc9,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=4648aca1-ef0e-5790-c13d-66b5b4fc06b5
ac983965-a1a1-3393-e994-85c4a5e317b7,小学,人教版（主编：苗兴伟）,3,上册,missing,（根据2022年版课程标准修订）义务教育教科书•英语 三年级上册,17318370,7b2685d37845f76ee4bb10a553ce6d90,obtain_and_verify_wordlist_or_extract_pdf,,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ac983965-a1a1-3393-e994-85c4a5e317b7
